observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,usable,exclusion_reason,instrument,data_product,spectrum_path_or_reference,error_path_or_reference,energy_grid_id,feature_record_id,provenance_record_id
90011-01-01-13,90011-01-01-13,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-20T02:05:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90011-01-01-13.npz,data/processed/native/90011-01-01-13.npz,9a3bdf1088b06767bd89048d0cfc20557b49265f20d59c24e010175078df3793,90011-01-01-13,90011-01-01-13
90017-01-07-00,90017-01-07-00,aql_x_1,Aql X-1,AQL_X-1,NS,2004-05-30T18:10:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90017-01-07-00.npz,data/processed/native/90017-01-07-00.npz,105c997e0389b915ecd97e7ac1a2c01225a909d91c0db4c99f320b9ad47dd7f0,90017-01-07-00,90017-01-07-00
90019-01-02-00,90019-01-02-00,gx_339_4,GX 339-4,GX_339-4,BH,2004-04-23T03:26:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90019-01-02-00.npz,data/processed/native/90019-01-02-00.npz,c6baa10b2f51d39af51d4f2b7bae2e115fb9e5a6ab8327e16e194ad357a5c352,90019-01-02-00,90019-01-02-00
90030-01-03-10,90030-01-03-10,cyg_x_2,Cyg X-2,CYG_X-2,NS,2007-09-10T16:39:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-03-10.npz,data/processed/native/90030-01-03-10.npz,2832cf047798ff3d6d57d85966e93120638c7cc9d17e8b8145ffb93af0e16d76,90030-01-03-10,90030-01-03-10
90030-01-08-00,90030-01-08-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2004-04-04T09:04:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-08-00.npz,data/processed/native/90030-01-08-00.npz,a59ffe8573185e506a326e37ada8c1e1a5c766760bc95409ae581a3e1e64551a,90030-01-08-00,90030-01-08-00
90030-01-24-00,90030-01-24-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2004-06-22T04:03:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-24-00.npz,data/processed/native/90030-01-24-00.npz,8844663e85f1740576a8bcb1d0cf3afef7491adea877e3da0b146af07e579deb,90030-01-24-00,90030-01-24-00
90030-01-41-00,90030-01-41-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2004-09-13T19:24:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-41-00.npz,data/processed/native/90030-01-41-00.npz,187e0bc01cc9c6636f5addacc821662889fbaa30a8147e0fc4aa42b60a6801ec,90030-01-41-00,90030-01-41-00
90030-01-53-00,90030-01-53-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2004-11-11T22:01:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-53-00.npz,data/processed/native/90030-01-53-00.npz,e0d6512db66b6741187e6d1cb556e5a898093663819c7cd0f33b91a1a469cbc5,90030-01-53-00,90030-01-53-00
90030-01-67-00,90030-01-67-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-01-19T18:59:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-67-00.npz,data/processed/native/90030-01-67-00.npz,504676b90d8f342527f12fbe9ae5c08fea2f8c76ba4c1f7fb5dadefb6c43f9ca,90030-01-67-00,90030-01-67-00
90030-01-81-00,90030-01-81-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-11-06T05:04:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-81-00.npz,data/processed/native/90030-01-81-00.npz,de4601245a7d981dd58a85ec40bf7ede8e3ff31fc39045f08717f509f4eeda51,90030-01-81-00,90030-01-81-00
90030-01-95-00,90030-01-95-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2006-01-14T02:21:51,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90030-01-95-00.npz,data/processed/native/90030-01-95-00.npz,e1caba1775da58e5961532042d224b3d8a8512cfae2a294e5d96e007206ce70b,90030-01-95-00,90030-01-95-00
90036-01-01-00,90036-01-01-00,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-26T23:41:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-01-00.npz,data/processed/native/90036-01-01-00.npz,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,90036-01-01-00,90036-01-01-00
90036-01-01-01,90036-01-01-01,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-26T00:05:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-01-01.npz,data/processed/native/90036-01-01-01.npz,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,90036-01-01-01,90036-01-01-01
90036-01-01-02,90036-01-01-02,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-26T04:48:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-01-02.npz,data/processed/native/90036-01-01-02.npz,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,90036-01-01-02,90036-01-01-02
90036-01-01-03,90036-01-01-03,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-27T04:25:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-01-03.npz,data/processed/native/90036-01-01-03.npz,e0913bb79b462fd2fa37716ba09b1dc5c2926fde65b81aea84a3850b72adc573,90036-01-01-03,90036-01-01-03
90036-01-02-00,90036-01-02-00,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-28T00:53:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-02-00.npz,data/processed/native/90036-01-02-00.npz,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,90036-01-02-00,90036-01-02-00
90036-01-02-01,90036-01-02-01,4u_1254_69,4U 1254-69,4U_1254-690,NS,2004-05-28T00:11:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90036-01-02-01.npz,data/processed/native/90036-01-02-01.npz,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,90036-01-02-01,90036-01-02-01
90044-01-01-00,90044-01-01-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-04-02T09:26:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-01-00.npz,data/processed/native/90044-01-01-00.npz,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,90044-01-01-00,90044-01-01-00
90044-01-01-01,90044-01-01-01,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-04-02T08:34:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-01-01.npz,data/processed/native/90044-01-01-01.npz,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,90044-01-01-01,90044-01-01-01
90044-01-02-00,90044-01-02-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-06-15T13:42:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-02-00.npz,data/processed/native/90044-01-02-00.npz,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,90044-01-02-00,90044-01-02-00
90044-01-02-01,90044-01-02-01,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-06-15T18:29:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-02-01.npz,data/processed/native/90044-01-02-01.npz,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,90044-01-02-01,90044-01-02-01
90044-01-03-00,90044-01-03-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-08-07T16:03:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-03-00.npz,data/processed/native/90044-01-03-00.npz,628d9ad54c51763bc5ae12591424300dd401f41038d8baa2aea4eb7f27d32ac9,90044-01-03-00,90044-01-03-00
90044-01-04-00,90044-01-04-00,4u_1746_37,4U 1746-37,4U_1746-37,NS,2004-11-08T15:44:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90044-01-04-00.npz,data/processed/native/90044-01-04-00.npz,d0cb684e2f4e42b8734f2687c08bc78e82948142d82aca8c88ef259a76d17755,90044-01-04-00,90044-01-04-00
90052-03-01-00,90052-03-01-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2004-12-03T06:17:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90052-03-01-00.npz,data/processed/native/90052-03-01-00.npz,5de454a7439a567bb7b72669aa263583f0bfc371dd0e76d0e436169779a85582,90052-03-01-00,90052-03-01-00
90058-04-02-00,90058-04-02-00,1a_1744_361,1A 1744-361,A1744-361,NS,2004-04-10T11:45:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90058-04-02-00.npz,data/processed/native/90058-04-02-00.npz,88df4f0fbb88539965e92db88847f14d11cbce317e89939a183e81156f2ad139,90058-04-02-00,90058-04-02-00
90058-05-01-02,90058-05-01-02,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,2004-05-01T17:47:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90058-05-01-02.npz,data/processed/native/90058-05-01-02.npz,4014bacd4acef98568fe766df31b62c4699b98abecf67071e3d3f18c7f70fd10,90058-05-01-02,90058-05-01-02
90058-05-01-04,90058-05-01-04,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,2004-05-02T20:34:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90058-05-01-04.npz,data/processed/native/90058-05-01-04.npz,0643468bdb603e27e16c79c4bfe75470779b596c5f0be85aa5d37b475f59fc59,90058-05-01-04,90058-05-01-04
90107-01-01-00,90107-01-01-00,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2004-07-13T08:34:40,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90107-01-01-00.npz,data/processed/native/90107-01-01-00.npz,dfb719991e886e42e9e1633bc37f899118ab65a344382491d2d3ab15e79f0da7,90107-01-01-00,90107-01-01-00
90107-01-01-01,90107-01-01-01,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2004-07-15T10:47:28,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90107-01-01-01.npz,data/processed/native/90107-01-01-01.npz,bacc3211596d83cd3a55a166bc8fca32896ad21c79b86c64b7e662f556a34710,90107-01-01-01,90107-01-01-01
90107-01-02-01,90107-01-02-01,v4641_sgr,V4641 Sgr,V_4641_SGR,BH,2004-07-22T18:51:28,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90107-01-02-01.npz,data/processed/native/90107-01-02-01.npz,1f569a0ddbe2c189cfcb744e992c397b2b6ee0cfe1ceb9992850e60c8f4e37d8,90107-01-02-01,90107-01-02-01
90107-01-03-00,90107-01-03-00,v4641_sgr,V4641 Sgr,V_4641_SGR,BH,2004-07-23T20:37:52,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90107-01-03-00.npz,data/processed/native/90107-01-03-00.npz,8e2b1b4fa9782de01042108d93ec8c3a75be05002ab4d366520b1951b95f923d,90107-01-03-00,90107-01-03-00
90107-01-03-01,90107-01-03-01,v4641_sgr,V4641 Sgr,V_4641_SGR,BH,2004-07-24T20:14:56,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90107-01-03-01.npz,data/processed/native/90107-01-03-01.npz,e8cbddeed3dd0b940eb795f47534025202d2fee67573b8591f663e71990198ac,90107-01-03-01,90107-01-03-01
90108-03-01-00,90108-03-01-00,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2004-07-07T21:40:48,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90108-03-01-00.npz,data/processed/native/90108-03-01-00.npz,48a50a01135005d46435d6a71e6e4bae7c3408dc2c059acc9f833cedfd402e19,90108-03-01-00,90108-03-01-00
90108-03-02-00,90108-03-02-00,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2004-07-08T21:16:32,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90108-03-02-00.npz,data/processed/native/90108-03-02-00.npz,b4005f3e18e25a76c34e6030592ab82d3715add3bdcadc6f2eb2eab291be97ed,90108-03-02-00,90108-03-02-00
90108-03-03-00,90108-03-03-00,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2004-07-09T20:53:36,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90108-03-03-00.npz,data/processed/native/90108-03-03-00.npz,61886bf4e39791c2d55fc3fbd8636dcef559aff341aab3146ccea0f1693a77e8,90108-03-03-00,90108-03-03-00
90111-01-02-02,90111-01-02-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-21T23:39:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-02-02.npz,data/processed/native/90111-01-02-02.npz,a9d6ed8f67001e8365049fc39c8f108122f9edcee76008f1ca0666060caec965,90111-01-02-02,90111-01-02-02
90111-01-02-06,90111-01-02-06,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-23T16:26:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-02-06.npz,data/processed/native/90111-01-02-06.npz,42a41fd52e9627ba2038231892161f27041601da96eb1f8fd0efb3c159a31d91,90111-01-02-06,90111-01-02-06
90111-01-02-07,90111-01-02-07,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
90111-01-02-11,90111-01-02-11,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-26T02:39:12,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-02-11.npz,data/processed/native/90111-01-02-11.npz,5f6ad51209a08c056a386a1fdec2a9eb178a3e0544b253dfe87ea1db5a615173,90111-01-02-11,90111-01-02-11
90111-01-03-02,90111-01-03-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-28T08:13:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-03-02.npz,data/processed/native/90111-01-03-02.npz,ff1c64ad02e47cb209e2565c3cf1f76f18d001eb42e77bba0846d7c0829a1b9c,90111-01-03-02,90111-01-03-02
90111-01-03-07,90111-01-03-07,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-01-30T10:50:08,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-03-07.npz,data/processed/native/90111-01-03-07.npz,dcc46ca01dc148c6281a3833a06c5b1417e76101050e2c2d40cc6f36f1683090,90111-01-03-07,90111-01-03-07
90111-01-04-01,90111-01-04-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
90111-01-04-02,90111-01-04-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-02-09T07:01:36,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-04-02.npz,data/processed/native/90111-01-04-02.npz,521bb79ac14ac8e7db339a048af95f12ad10870d300abba00d33746157f2026a,90111-01-04-02,90111-01-04-02
90111-01-06-01,90111-01-06-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,2005-02-19T16:13:52,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90111-01-06-01.npz,data/processed/native/90111-01-06-01.npz,f12af1a0c025a9b1dfe959934e0a469350581708a578a067247eb03dffe21bfa,90111-01-06-01,90111-01-06-01
90403-01-01-00,90403-01-01-00,aql_x_1,Aql X-1,AQL_X-1,NS,2004-02-27T08:12:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90403-01-01-00.npz,data/processed/native/90403-01-01-00.npz,ab8e1a4b3c24b7aa74a14beed3dfafc422cc815f62bbf3c1aee6bddeacffaa0f,90403-01-01-00,90403-01-01-00
90408-01-05-02,90408-01-05-02,4u_1608_522,4U 1608-522,4U1608-52,NS,,False,Missing retrieved source product,RXTE/PCA,,,,,,
90422-01-01-02,90422-01-01-02,4u_0614_09,4U 0614+09,4U_0614+09,NS,2004-10-06T19:11:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90422-01-01-02.npz,data/processed/native/90422-01-01-02.npz,5d72a53361d91abb2b0272bb40d2fe845f8a69599b7d022678869ea5e5e487e0,90422-01-01-02,90422-01-01-02
90425-01-01-13,90425-01-01-13,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2004-12-09T16:12:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90425-01-01-13.npz,data/processed/native/90425-01-01-13.npz,d6ddaf7a7f465594e99fd2e5f33c4a79fd4104d19865f8e85eeeccedc04cb1d1,90425-01-01-13,90425-01-01-13
90425-01-02-14,90425-01-02-14,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2004-12-12T16:31:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90425-01-02-14.npz,data/processed/native/90425-01-02-14.npz,d0f0b567939d483e477f170339ab3bbe4764b26bf01f8e6759f53ce5fb197079,90425-01-02-14,90425-01-02-14
90425-01-03-04,90425-01-03-04,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2004-12-19T15:15:44,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/90425-01-03-04.npz,data/processed/native/90425-01-03-04.npz,bb032bc20a0213ee493cc0a2a585275148f498c99fd6a8800b6187efac58c2e7,90425-01-03-04,90425-01-03-04
91009-01-06-00,91009-01-06-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-03-29T16:58:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91009-01-06-00.npz,data/processed/native/91009-01-06-00.npz,b2c89cd47d4e3af5d450085baa58de5161e1f6be4d2c782b8b8a85e6135ecdc4,91009-01-06-00,91009-01-06-00
91009-01-24-00,91009-01-24-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-06-26T08:00:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91009-01-24-00.npz,data/processed/native/91009-01-24-00.npz,5ae38152af8c8940827aa58a93920afac7f043a76099259a609583978896ee93,91009-01-24-00,91009-01-24-00
91009-01-38-00,91009-01-38-00,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-09-03T05:03:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91009-01-38-00.npz,data/processed/native/91009-01-38-00.npz,ebe3dfc5c2f78cde6ed07499798a251606a97556219f2fb9098cf7b3742537ee,91009-01-38-00,91009-01-38-00
91010-01-01-05,91010-01-01-05,cyg_x_2,Cyg X-2,CYG_X-2,NS,2005-05-21T01:57:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91010-01-01-05.npz,data/processed/native/91010-01-01-05.npz,1b2ca072b4ce7a88f63eb7927639b21c748443d343326a22a9418478b7b82e05,91010-01-01-05,91010-01-01-05
91015-01-01-00,91015-01-01-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2005-06-16T01:25:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91015-01-01-00.npz,data/processed/native/91015-01-01-00.npz,702c95a148e618c9f1a7c4520851269ca63923785843e666f9a6e35d7a63a245,91015-01-01-00,91015-01-01-00
91015-01-04-07,91015-01-04-07,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2005-06-25T08:23:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91015-01-04-07.npz,data/processed/native/91015-01-04-07.npz,fb400707efaa38ecf8d280f33b26a7e01e075a4e492a37811c6e0a0855689e40,91015-01-04-07,91015-01-04-07
91015-01-07-01,91015-01-07-01,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2005-07-16T15:29:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91015-01-07-01.npz,data/processed/native/91015-01-07-01.npz,b5eac8ea6b4a50d95fd549043522cb0135d6b30038233c0e43f18c5af92f930e,91015-01-07-01,91015-01-07-01
91023-01-02-00,91023-01-02-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,2005-04-05T04:22:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91023-01-02-00.npz,data/processed/native/91023-01-02-00.npz,7558f7e677fd68800f0b311e8b7125e1133c58204dea2f441c3f2de8f0f2f8a4,91023-01-02-00,91023-01-02-00
91024-01-07-10,91024-01-07-10,4u_1636_536,4U 1636-536,4U_1636-536,NS,2005-09-29T11:56:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91024-01-07-10.npz,data/processed/native/91024-01-07-10.npz,aff55a72741d448e835302774609760e16b7ad2a6b2a55df79aefb8ad1dcb0ee,91024-01-07-10,91024-01-07-10
91024-01-13-00,91024-01-13-00,4u_1636_536,4U 1636-536,4U_1636-536,NS,2005-03-30T00:38:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91024-01-13-00.npz,data/processed/native/91024-01-13-00.npz,24504e5c7c2d136d7e620ecf31ffccd7901f945dc62c3ede51de487c7fa66b72,91024-01-13-00,91024-01-13-00
91024-01-53-10,91024-01-53-10,4u_1636_536,4U 1636-536,4U_1636-536,NS,2005-12-30T03:33:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91024-01-53-10.npz,data/processed/native/91024-01-53-10.npz,0d6650dbad15a0d042910bf44fdf1fb1ae96e5df4c70a677dbcf8dee609f5016,91024-01-53-10,91024-01-53-10
91024-01-62-00,91024-01-62-00,4u_1636_536,4U 1636-536,4U_1636-536,NS,2005-07-05T15:13:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91024-01-62-00.npz,data/processed/native/91024-01-62-00.npz,1a260a75e5c7cb1b7dacd09df434ebc11b19bb028d23d1272d12615698a08e27,91024-01-62-00,91024-01-62-00
91024-01-85-10,91024-01-85-10,4u_1636_536,4U 1636-536,4U_1636-536,NS,2007-03-11T16:54:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91024-01-85-10.npz,data/processed/native/91024-01-85-10.npz,9aaed663809b04550917c656a9ae14ef120acddb853fb645e26c824c2a378c69,91024-01-85-10,91024-01-85-10
91025-01-01-02,91025-01-01-02,4u_1735_444,4U 1735-444,4U_1735-44,NS,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
91025-01-01-09,91025-01-01-09,4u_1735_444,4U 1735-444,4U_1735-44,NS,2006-08-28T00:03:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-01-09.npz,data/processed/native/91025-01-01-09.npz,18bb85f883295a8b5c4bc389701a4e0b421084c4b38e02326e320022c2dcd55e,91025-01-01-09,91025-01-01-09
91025-01-04-01,91025-01-04-01,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-01-19T00:02:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-04-01.npz,data/processed/native/91025-01-04-01.npz,1c09b416dae8137b5de19ab85e4f99f9b63c0562143a5c9be71cc5c6b06c2a7e,91025-01-04-01,91025-01-04-01
91025-01-04-06,91025-01-04-06,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-01-22T16:08:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-04-06.npz,data/processed/native/91025-01-04-06.npz,7f20aeb015672bab015c01669ba3d94d82ae2aab451d12ef31c1b9ea8c4e7118,91025-01-04-06,91025-01-04-06
91025-01-05-06,91025-01-05-06,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-06-30T16:09:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-05-06.npz,data/processed/native/91025-01-05-06.npz,24a0f68ee2331957557e07a023df2e4a7587cf7eb36b679b11dd12e531503a89,91025-01-05-06,91025-01-05-06
91025-01-06-05,91025-01-06-05,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-06-27T20:36:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-06-05.npz,data/processed/native/91025-01-06-05.npz,4ed7f5008912ed0f12009a2fa71926ffc8b113f577dd3f5daa3ad1d0aa81862d,91025-01-06-05,91025-01-06-05
91025-01-08-04,91025-01-08-04,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-10-25T04:18:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-08-04.npz,data/processed/native/91025-01-08-04.npz,908af72d417fd3f9fa76781b975a2842d4a3b39b36f247e43614853023226066,91025-01-08-04,91025-01-08-04
91025-01-08-05,91025-01-08-05,4u_1735_444,4U 1735-444,4U_1735-44,NS,2007-10-21T23:25:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/91025-01-08-05.npz,data/processed/native/91025-01-08-05.npz,9b42b7679b90d12c21caf1bd216dd20ff1999acfb62766d49a263d9c6b4a4d24,91025-01-08-05,91025-01-08-05
