mission,instrument,obsid,physical_source,class_label,source_path,background_path,response_path,feature_status,source_sha256,background_sha256,response_sha256,source_poiserr,source_has_stat_err,background_poiserr,background_has_stat_err
RXTE,PCA_PCU2_TOP_LAYER,91010-01-01-05,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/91010-01-01-05/source.pha,../data/processed/validation_heasoft/reduction/91010-01-01-05/background.pha,../data/processed/validation_heasoft/reduction/91010-01-01-05/response.rsp,NOT_GENERATED,16a391a418d27a5821c358e82b4411ed638ca86007528f5d5f85b9f1eccf498b,aef0724bccdac365e0cb502e6b00a63adf17ae8d567958926a9a1470517704eb,5d2fa1d732177890430357631dd472a61d7b8e33565793ff728bdbe8016a446a,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90030-01-95-00,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/90030-01-95-00/source.pha,../data/processed/validation_heasoft/reduction/90030-01-95-00/background.pha,../data/processed/validation_heasoft/reduction/90030-01-95-00/response.rsp,NOT_GENERATED,401dd6ac68ee78a6202397a73a6cc47587903c9735f3eada599bf7dc87b306c5,6109ae2e68bd46fe2097e90d66d1e110d18b24e9b9e82308e17eb4137f3a440a,46ab426cc665138b7bb55e8310b70263d94dd70fe383877bd0025f0cf34171ad,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,95345-01-42-00,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/95345-01-42-00/source.pha,../data/processed/validation_heasoft/reduction/95345-01-42-00/background.pha,../data/processed/validation_heasoft/reduction/95345-01-42-00/response.rsp,NOT_GENERATED,6b5605210d2505523abe314a90d6c3e20ab556e2a5d134bb43a49754af52b93d,2c04012943b8f416598efa9aed1ebe47a1c576884b071828525d7299f35d7387,4c47a357853967120e70d62b24fa39ccf2bb62f7a93b74ced2962d38fe3beeda,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90058-16-05-00,gro_j1655_40,BH,../data/processed/validation_heasoft/reduction/90058-16-05-00/source.pha,../data/processed/validation_heasoft/reduction/90058-16-05-00/background.pha,../data/processed/validation_heasoft/reduction/90058-16-05-00/response.rsp,NOT_GENERATED,d7a8a3356a20ec4829414fd58761417bfb17898e40b8d91cd99041d2482a0bb2,b796c252986c77e7ab4b361cd57a250ce7e0e8c9ca671569202ff699aae546b7,3136d8a69001b07eeda09875a7345f8222f367e853c0d24f9e38c8ad350dee65,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91702-01-71-04,gro_j1655_40,BH,../data/processed/validation_heasoft/reduction/91702-01-71-04/source.pha,../data/processed/validation_heasoft/reduction/91702-01-71-04/background.pha,../data/processed/validation_heasoft/reduction/91702-01-71-04/response.rsp,NOT_GENERATED,64afa343754c6100a9a602a2e76321566b56377ae6ae197221f2f73111061f79,f1f98806c2a91c30aa6b5be9fefafd2bc09972fe67f93c30d380d90109865392,41bbe0aa3c8634c6e23a0308050f1c5434f7b0d4e6e6781a70407123f173a004,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20187-02-01-00,grs_1915_105,BH,../data/processed/validation_heasoft/reduction/20187-02-01-00/source.pha,../data/processed/validation_heasoft/reduction/20187-02-01-00/background.pha,../data/processed/validation_heasoft/reduction/20187-02-01-00/response.rsp,NOT_GENERATED,e1ca3adedd201844a1fe7b97b7a5493cb7b1cdefded4ee16eb549b8028cf69b7,9bd73e18d2988d8e837365929c942c17b10cf669ed239720c4df0c642802964b,b491b9a953cf42a003ef27bf7e59e8091fd1746adc47a39c7f4660718e38c0bc,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40703-01-41-02,grs_1915_105,BH,../data/processed/validation_heasoft/reduction/40703-01-41-02/source.pha,../data/processed/validation_heasoft/reduction/40703-01-41-02/background.pha,../data/processed/validation_heasoft/reduction/40703-01-41-02/response.rsp,NOT_GENERATED,7d73c4307a477fbd87abeedd4f154ef3b2f7e667aa585a4bd193218824b40543,3dacc84de1ce71f92c67736b8a4fcd4044e5d09ff7b353dbe07ecf041b2ef606,90ad380d32cc34ae308b6ed4cad0fd1aec8f2f62f9ecea3a26acedcde5e2071a,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,80127-01-01-00,grs_1915_105,BH,../data/processed/validation_heasoft/reduction/80127-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/80127-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/80127-01-01-00/response.rsp,NOT_GENERATED,5608d0377e778b27abd6a7eb5cabf39450132a912b2b5422a1a388660491084c,f99aff9260998ad40da73848c9fe2c3a098c5c2b869aaa7a66ea687d9baf8e3e,cb0bd1a93049bb4f0a588bf34bb8687ebfbad04fde1535b29e4f7e82356ad513,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90105-03-02-02,grs_1915_105,BH,../data/processed/validation_heasoft/reduction/90105-03-02-02/source.pha,../data/processed/validation_heasoft/reduction/90105-03-02-02/background.pha,../data/processed/validation_heasoft/reduction/90105-03-02-02/response.rsp,NOT_GENERATED,788f0b775350c5dba9aba89527351d96510aadf9442406ebf6d97af185e1a7fc,45b580af7ac4744d517ff2fadf172493b767589b24947a6fe8688293d3cb8c69,e5b56fd3f4b79a369c006496cc07fd435e9ab98809a517a5f61350b5c4ce361d,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20431-01-03-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/20431-01-03-00/source.pha,../data/processed/validation_heasoft/reduction/20431-01-03-00/background.pha,../data/processed/validation_heasoft/reduction/20431-01-03-00/response.rsp,NOT_GENERATED,e0c67298cb4f77fa6982a7abc7e3b2e7b1c504f0ea9c57297fa7075f6030d0d9,bc0d9602031fdfe5f77718ea91916bb6463389beebd7099e1b4a0d813df6bab1,9237ebf4dceefe0bd7a5cd94f767277d5b27a5b990e24aeff3e267abd0154045,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20431-01-04-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/20431-01-04-00/source.pha,../data/processed/validation_heasoft/reduction/20431-01-04-00/background.pha,../data/processed/validation_heasoft/reduction/20431-01-04-00/response.rsp,NOT_GENERATED,de586a312584053b99c6030a9ac343dca0e5c901a4e2643723b6f36ed3964c0e,1a48edffc7d270b9038c6d94db6ad3c1350fc82dbd1ba898253e9631ba5a5440,99c840cb035a77780811c5d29544378e8cb34750be981e6bbb6a2c03fc4d7abf,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20431-01-05-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/20431-01-05-00/source.pha,../data/processed/validation_heasoft/reduction/20431-01-05-00/background.pha,../data/processed/validation_heasoft/reduction/20431-01-05-00/response.rsp,NOT_GENERATED,ff7bc36ab8de55b7786006deb706c2c2ba6ec7fc47cb411a7763019ecdd8cc3c,f48cd61df422a2052d15e6a5dd181d199f5e146f1ed3f47d953437a0d62d41cd,48f0cd9a53bfa34490ff8d79b99fc02a50fa5a3a5ae41558005f6ed4c250205d,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30401-01-01-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/30401-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/30401-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/30401-01-01-00/response.rsp,NOT_GENERATED,e4eb17875244c14873d81385fa5a35fcc2f0e52f8262d238bc41cbdee874355e,72d472bc35b260904675c5ba103bbd45be3004139c74d55f33b4f6b451126625,ed29b8af17ff1ca7be34153d9a81630937cc122dfc21696629595880d70a0773,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30401-01-02-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/30401-01-02-00/source.pha,../data/processed/validation_heasoft/reduction/30401-01-02-00/background.pha,../data/processed/validation_heasoft/reduction/30401-01-02-00/response.rsp,NOT_GENERATED,96d369351e574d2ec42e6c5610cf61c27ac6587cce7af611bfd00d095ed9295c,a1a248ba8ce6ca909f44d563c5bb4b6eef5ae6c09a186a83fdf6b769f12df488,231d5c3ece1173d20d36eaef5189f25af298b15ab0d0c9807fd74970e43214e3,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30401-01-03-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/30401-01-03-00/source.pha,../data/processed/validation_heasoft/reduction/30401-01-03-00/background.pha,../data/processed/validation_heasoft/reduction/30401-01-03-00/response.rsp,NOT_GENERATED,a0370dbbb8e31251173c739bee3251f2bb45fd32b0f0c84b10b7a0e98cdc0f2c,58456561379b0460af98bdccf5fe7e6dca48f185d05287f3b713967babfda1b7,3d0869f61de6cacd2980aa2fabd1319d5868538a420ecc19c97dbb6142c1e06f,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30401-01-04-00,gs_1354_64,BH,../data/processed/validation_heasoft/reduction/30401-01-04-00/source.pha,../data/processed/validation_heasoft/reduction/30401-01-04-00/background.pha,../data/processed/validation_heasoft/reduction/30401-01-04-00/response.rsp,NOT_GENERATED,4e5753fe1ed1a94a6d6e5eba07c33efc72f701c7f1b38e83d4414f5cb4744d0d,ecdcb210b69db39e0ca99df8e7f323765dbe92f7dd50a7fb3fc917f439a684ca,178c8a52b2c417c00d347a4c114bc5aad4b40e193298cc2e1c0050297b161585,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,10420-01-01-00,gx_339_4,BH,../data/processed/validation_heasoft/reduction/10420-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/10420-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/10420-01-01-00/response.rsp,NOT_GENERATED,5a89e224e401d040da904cc757af64524bf3163ed050fad72ca7abf9d6bf38e6,eb590f3b15d7461d600beef2a5e3d3894e537e46d40c3ce1cdfd3446063b6b1a,3a32b02455dd8a49a314e761cd9a430b4770c68c86eaed655ee68cf00b0866f8,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70109-01-28-00,gx_339_4,BH,../data/processed/validation_heasoft/reduction/70109-01-28-00/source.pha,../data/processed/validation_heasoft/reduction/70109-01-28-00/background.pha,../data/processed/validation_heasoft/reduction/70109-01-28-00/response.rsp,NOT_GENERATED,cb00c0ba68630afc42256e2b0265cfc05ee69a673dfef17d9c4d7a3ef39f2fc9,80af0a8082bb88660fe9e16e0ccc968ad78ff32c3c91b6c59f5e03860fe374fd,6daefb37dce04bbfade34e302e383ac149ed7bac0c578a4e473030f61c9ec6da,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,80132-01-15-00,gx_339_4,BH,../data/processed/validation_heasoft/reduction/80132-01-15-00/source.pha,../data/processed/validation_heasoft/reduction/80132-01-15-00/background.pha,../data/processed/validation_heasoft/reduction/80132-01-15-00/response.rsp,NOT_GENERATED,d6aa8ddf7704a9856c98edaab7f40259d7c868008bb05af72323706a9dac5856,f6abc2562e5b823ea9c484d9a239cb0a405144dbdad1fb44c0d414dfb4a133ec,e52df0df1c2540b8654b5372222bc8d1d2fbcb8cdc149dc8d87e709850d64eeb,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,60705-01-80-00,gx_339_4,BH,../data/processed/validation_heasoft/reduction/60705-01-80-00/source.pha,../data/processed/validation_heasoft/reduction/60705-01-80-00/background.pha,../data/processed/validation_heasoft/reduction/60705-01-80-00/response.rsp,NOT_GENERATED,34643076f2871b839a2940738292a467fcd056359cfdaee967fceaae5eb2d964,8e7231847f2e2fdcb3f28e43125a272a697a85b365a563273229ab60420279a1,d63163bf1c26a9e9dda74a985e902bd604bab4b73afdba3b6726e5ddf13d0095,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92085-02-01-00,gx_339_4,BH,../data/processed/validation_heasoft/reduction/92085-02-01-00/source.pha,../data/processed/validation_heasoft/reduction/92085-02-01-00/background.pha,../data/processed/validation_heasoft/reduction/92085-02-01-00/response.rsp,NOT_GENERATED,8885bc1a8fa969c154f43e069cf181d6ee65b6f2b66b509d30fe3a42250d8c30,3be3818b70d82395f89ab5d3b9341c0d5a4e202992558ce894bdd05d0b3e6e26,739eceee3c46b80b6eae277825d0f442dc293b0a897ceccdf5173f9565a9c851,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93409-01-04-01,gx_339_4,BH,../data/processed/validation_heasoft/reduction/93409-01-04-01/source.pha,../data/processed/validation_heasoft/reduction/93409-01-04-01/background.pha,../data/processed/validation_heasoft/reduction/93409-01-04-01/response.rsp,NOT_GENERATED,b08924ed225ea6abe0d213df5a6e6c95071fe736778166549fc24a0723ad9f59,c250b787774c25417ddc051c29afffe445b8a96bb7867f97ac2e1340723ef7bc,3733e2cfdd3b8174d05a27e531381586433c8adce21dcce37719c9d79c92943c,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96409-01-02-03,gx_339_4,BH,../data/processed/validation_heasoft/reduction/96409-01-02-03/source.pha,../data/processed/validation_heasoft/reduction/96409-01-02-03/background.pha,../data/processed/validation_heasoft/reduction/96409-01-02-03/response.rsp,NOT_GENERATED,9c8686c6dabf4b96cff8a3d1c24c42effebcb11a4f1a82b81a2b69e38ab498d0,f9057456fb7c30e65c185c181637fbfe3dfd5886253e2e81b0166e8b07f8f6d2,b5bbe5ea1ee7fc9ceb84e4b14c5db7adfe59e2cbd66508ad2dc9b42c1a791c94,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91015-01-01-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/91015-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/91015-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/91015-01-01-00/response.rsp,NOT_GENERATED,3f4e270a531892db8b76d4e2926517b2aee76d319956fd7651a2c9b7538666e1,de6df96239065928ab077f36949d78e32a2913143f060e23f8ea5e62120b6d1c,836adef2cbfc0dfa2da2171a00ddefd433c064a713cb7b168b3aeaeb294d17eb,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91057-01-03-01,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/91057-01-03-01/source.pha,../data/processed/validation_heasoft/reduction/91057-01-03-01/background.pha,../data/processed/validation_heasoft/reduction/91057-01-03-01/response.rsp,NOT_GENERATED,a8fac7b559a72f120053127575f31b81be5d6395f697c9ecfc6033d3de2eb0c6,8987371861fbbf5877e4d9a095c7344852a700a4b89dcbaf8f076b1b2df7238a,2b844fe4c1d5d90e861bf5ca2fa7c9ba47661c2f035e2787b626615492c468cc,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92049-01-04-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/92049-01-04-00/source.pha,../data/processed/validation_heasoft/reduction/92049-01-04-00/background.pha,../data/processed/validation_heasoft/reduction/92049-01-04-00/response.rsp,NOT_GENERATED,ae066ffe9467766b0540728a6ace5f6eed263489cbfb7fd70b0629a2fd7687dc,95cd5ca93f5816aaf78d68698d82d95205272cf204eae5890e406b240c5cae09,46f7c272d29596b2ded0100992056d741d23f7855855158598f2dc27b91b4c55,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92049-01-49-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/92049-01-49-00/source.pha,../data/processed/validation_heasoft/reduction/92049-01-49-00/background.pha,../data/processed/validation_heasoft/reduction/92049-01-49-00/response.rsp,NOT_GENERATED,1173152aeaee2be08b535fe83f2295b28f43f709815c61b86e9d032f57bec0a0,18dfdf4e983901b97a8b8915dd7540e94da60363bad0c45a746d6ee60aa47afd,bb53dd06af7e7126f9445fd46d82350156d23abb549543a1dd98ea3a3c03a985,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93030-01-48-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/93030-01-48-00/source.pha,../data/processed/validation_heasoft/reduction/93030-01-48-00/background.pha,../data/processed/validation_heasoft/reduction/93030-01-48-00/response.rsp,NOT_GENERATED,51fc78b88189bd4b1db6fed15a29a364a8de4a28520dc765a46203e219780080,0c20b4df75c6143f6a12f4b00a9e7046c32d65d136a838e60061649225355bfd,b5545a121888b0518ef94b3af698245f3eda281403d5b332480202a4b82a0179,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,94030-01-24-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/94030-01-24-00/source.pha,../data/processed/validation_heasoft/reduction/94030-01-24-00/background.pha,../data/processed/validation_heasoft/reduction/94030-01-24-00/response.rsp,NOT_GENERATED,9ccc8c7b8663e5200271c588a71506dbe14065f73b425e08f8e7bfa817f67c46,0dda0237821c5d93d6bfd424e5aea5b3a8559d4bc4733b3671d1527f15c1fa4b,028d83925daa1b9d0b2c8c5871d50d8c6fcbc3468a12c92ce5625df7a0ac2d2f,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,95030-01-27-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/95030-01-27-00/source.pha,../data/processed/validation_heasoft/reduction/95030-01-27-00/background.pha,../data/processed/validation_heasoft/reduction/95030-01-27-00/response.rsp,NOT_GENERATED,885cb6825a2858f99d8ef3777ed0e16520d3ebf546b09b6c9c634b397aabb468,14730aa6a13ec7e177dd47ce689e1c5b9d872f2f1d971ed756c3a10623b5ea4e,494d890c39904005340a82eea7800a44d37a76baf322334e1922e3b41c214d7b,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96030-01-32-00,hete_j1900_1_2455,NS,../data/processed/validation_heasoft/reduction/96030-01-32-00/source.pha,../data/processed/validation_heasoft/reduction/96030-01-32-00/background.pha,../data/processed/validation_heasoft/reduction/96030-01-32-00/response.rsp,NOT_GENERATED,382ce44ad80deefc069d4459c3a25812c15f2ce31c94cb39f5138b30353d62bf,260428290f7f360ef8f46de6e226e4feea01f896fb69f198f8b1a979d19c8253,760946b73eb529e4619d4d7a6e3f239a5806fc66480e00486b4def9e666e07dd,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90052-03-01-00,igr_j00291_5934,NS,../data/processed/validation_heasoft/reduction/90052-03-01-00/source.pha,../data/processed/validation_heasoft/reduction/90052-03-01-00/background.pha,../data/processed/validation_heasoft/reduction/90052-03-01-00/response.rsp,NOT_GENERATED,18c9240b4282cfe8a28f26dca65226c1fa655f66b5f4319bb95ee469058a1a06,eec293f89be263f4e475a7f4f46a74dc517d457c1b799a8345e2591dfc11cfe0,9ab2c3e8bab46c95bce7d80b7910e5a2453e1b2d6a3cd40bf4b894551a7eac86,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90425-01-01-13,igr_j00291_5934,NS,../data/processed/validation_heasoft/reduction/90425-01-01-13/source.pha,../data/processed/validation_heasoft/reduction/90425-01-01-13/background.pha,../data/processed/validation_heasoft/reduction/90425-01-01-13/response.rsp,NOT_GENERATED,e0d83ed29a34377dca5d3ca0ad34efcec1cd6dcead65d64559bec8c48f2fc189,c1fbaaa0241ed0a54560c12328fc3e40d85b22234e0c90415fd9fe6d25d58fd9,b176326e919c1a22c86f2f8d1d79710baab9492daf519d8266360ef6ccae40d3,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90425-01-02-14,igr_j00291_5934,NS,../data/processed/validation_heasoft/reduction/90425-01-02-14/source.pha,../data/processed/validation_heasoft/reduction/90425-01-02-14/background.pha,../data/processed/validation_heasoft/reduction/90425-01-02-14/response.rsp,NOT_GENERATED,7f3b399ee687386375da5ad22bc1e7ecac75abeb9ad6af98af85fd5434216f61,8c37788ba191d2989807adca3e6a71d405ed3af8ffb27e4f24513e898b6af22e,7c2afff907080611f6276ad4492b574b5a13c2d3d69dc378cc97057f77606263,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93013-07-18-00,igr_j00291_5934,NS,../data/processed/validation_heasoft/reduction/93013-07-18-00/source.pha,../data/processed/validation_heasoft/reduction/93013-07-18-00/background.pha,../data/processed/validation_heasoft/reduction/93013-07-18-00/response.rsp,NOT_GENERATED,a1523cc2361949e8e583c4be12ed674f6b8a6faf17dbaf43520899d73c4c2a6a,067d3b5fd298dcee228ccfba317676bef93e5e32837a47624f34651b518b68cf,e1b4da6ba5f6d7e1f68becafdf4bd80e7fc2e54781cf5d789f5cfc119a9a5f08,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,10416-01-01-00,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/10416-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/10416-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/10416-01-01-00/response.rsp,NOT_GENERATED,7625ec1e7e9dfa3422b7a3e2ed72ed07075a3685b6b53a4bc0dbed2a9cd7e67c,a02588158644156475dddd3a751e58b7cf02925795360f0226d654d1db79d47f,a31f0273b3f34c5e2df06d2f26493024f764e178ae250e1dd51596e1bfecb136,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30061-01-01-02,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/30061-01-01-02/source.pha,../data/processed/validation_heasoft/reduction/30061-01-01-02/background.pha,../data/processed/validation_heasoft/reduction/30061-01-01-02/response.rsp,NOT_GENERATED,8b7973d6ce0f1d38f3627a8c1eeb62c84651949b5fd534e43e573ae297a9d463,87c84900cc55e78a94788a5bc2dbb8a6d9ae8b211bdd881bd6b2f88ea2149a9d,1529bd854f45b19a5c825f1cebb952881d3341b3fc626c95d1964b300c2480f9,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30061-01-02-06,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/30061-01-02-06/source.pha,../data/processed/validation_heasoft/reduction/30061-01-02-06/background.pha,../data/processed/validation_heasoft/reduction/30061-01-02-06/response.rsp,NOT_GENERATED,fdb6ea701806c0a9da7b17aba324e84ea10707b1bb9fdbcf32764e3ba117c37a,194580a0ccd336bad08b404d05f2c00a61edc4d9acb2ef26fb588469458bb365,eb7b226b50d53e6a766024cd933bb260c226c1fc77b0c07df6c120d01b9ef075,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30061-01-04-00,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/30061-01-04-00/source.pha,../data/processed/validation_heasoft/reduction/30061-01-04-00/background.pha,../data/processed/validation_heasoft/reduction/30061-01-04-00/response.rsp,NOT_GENERATED,2e2a473b5b42de4181117983f2d268c08dbdcd99421c2a67729b6a7b13b1abd6,198fd9cfafc9f274173e592be57707237b57157b5422a71482445977b85e6beb,bae1ccc302d19832b7fcbddf2660c7e92aacdaef8db78a0a04343f6638d0136b,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50031-02-01-01,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/50031-02-01-01/source.pha,../data/processed/validation_heasoft/reduction/50031-02-01-01/background.pha,../data/processed/validation_heasoft/reduction/50031-02-01-01/response.rsp,NOT_GENERATED,bcfbf7e141cd8357aef209d7b738d6cb450b94752a78d898645ad6696715aa8d,cece15a0f1007b28d3a7672d66d31930cc909d6cb55bab194151bb46b356cf37,6e6a4ce5ded55f01cae1b92b7681e06d4f2786525b38095ad5bb32e2d3f643c9,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50031-02-02-04,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/50031-02-02-04/source.pha,../data/processed/validation_heasoft/reduction/50031-02-02-04/background.pha,../data/processed/validation_heasoft/reduction/50031-02-02-04/response.rsp,NOT_GENERATED,18b0b6059014d89e93ea448b95fecdf6f68cde32ebe1b39c1269c5247b4b4a2d,6f55cbe46543b5e71c67d4cfa7d837e58e2d58d357256f18f632b6061cd0fc94,9ee2b8ed7d4f12d559db6c0ed15b8aaf6e24c624b16613544999591b3ee2234d,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50031-02-03-00,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/50031-02-03-00/source.pha,../data/processed/validation_heasoft/reduction/50031-02-03-00/background.pha,../data/processed/validation_heasoft/reduction/50031-02-03-00/response.rsp,NOT_GENERATED,1c7fbcd3058ad8db6679e511b8c52e06b231a611bdaa984f145f52ace863b3a7,cad18fd21460f15dd9aed400204db43eeff2754173f4ffcbcf72cff639296a52,0c5a843caad03666afd8f31a72052bc0c4b8b65062d140b6de8594f1c1a9bc00,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50031-02-03-08,ks_1731_260,NS,../data/processed/validation_heasoft/reduction/50031-02-03-08/source.pha,../data/processed/validation_heasoft/reduction/50031-02-03-08/background.pha,../data/processed/validation_heasoft/reduction/50031-02-03-08/response.rsp,NOT_GENERATED,5893905376cad3e804c03fdcc011e4fe4735936b0cc269649b3cc6aad76e36f6,fb4b782b7208b62870ec292b9d6afce3d56bfd6410c8f3c42d69b51a6542c16d,be248b5e5f7ac9b82c32a6a99c9d992691383ab51b414d4ab2dd437309466773,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40414-01-01-00,mxb_1658_298,NS,../data/processed/validation_heasoft/reduction/40414-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/40414-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/40414-01-01-00/response.rsp,NOT_GENERATED,44942e1ca00a03297b681b8770d69d85c9cacfc376c21c87feaa1c76877bff84,6a73766c2be58f62758fae7dfd9912c8aff41c40080283ec9840dcb58f5c3471,c7740a535b39ba672c40cbb0fe81d0607f36d35759ba2fc49a180777812711c1,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40414-01-02-00,mxb_1658_298,NS,../data/processed/validation_heasoft/reduction/40414-01-02-00/source.pha,../data/processed/validation_heasoft/reduction/40414-01-02-00/background.pha,../data/processed/validation_heasoft/reduction/40414-01-02-00/response.rsp,NOT_GENERATED,2843e7e6dc2167a4ad2a1b37d3de5a37d4627dca4caada0a034ade91094266e9,61f995cc259b0a70f38c7a514e9d47c985ab9f690c8198ad8ed55ad04ed4caa6,3738d62687d53009411a2c19091aa1c42008ad5204b7df518c43b8cfaf0220c9,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40414-01-14-00,mxb_1658_298,NS,../data/processed/validation_heasoft/reduction/40414-01-14-00/source.pha,../data/processed/validation_heasoft/reduction/40414-01-14-00/background.pha,../data/processed/validation_heasoft/reduction/40414-01-14-00/response.rsp,NOT_GENERATED,e7e438a18814f1d7519f29bf929eb08cc3a879a1a8938f8738899536266ba0e7,c76a7d041fb2140921e9ad72b6f2ed947265dc5084847167e24b37a8d66bb3fd,f604541967b2b4644e909ac4e5f9606babfca69dd9270a41ec81b68994a539ac,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50410-01-03-00,mxb_1658_298,NS,../data/processed/validation_heasoft/reduction/50410-01-03-00/source.pha,../data/processed/validation_heasoft/reduction/50410-01-03-00/background.pha,../data/processed/validation_heasoft/reduction/50410-01-03-00/response.rsp,NOT_GENERATED,6b2cda00ab837c31e81bbd787e5d1d822d2f6681b7e514b1de13b28c2f661453,6285b5c60b91f7fa060abdbb9706cec3940bd538695db47cd09c89209e81f140,f8f9e3aa3d8b649ca8448535e524f4129fcc364fdfc5e93a4a6f50a05be2d542,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,60048-01-02-00,mxb_1658_298,NS,../data/processed/validation_heasoft/reduction/60048-01-02-00/source.pha,../data/processed/validation_heasoft/reduction/60048-01-02-00/background.pha,../data/processed/validation_heasoft/reduction/60048-01-02-00/response.rsp,NOT_GENERATED,c145763ee3da9940fbbe9e48d54bd563f591db80a44429d13d55b75164918924,481502174bfecbd0f78ebe699bd47f03e9ed22a0aa377e3c60338c5acbfa2bd3,6ce2a92ee4107cbb9b352775600b4e25704c020c6dfdb9d09b83db2a8609ffc5,False,True,False,True
